epoch,train_loss,val_nmse,val_nmse_db
1,0.6556788484255472,1.2468472544255955,0.9581325329953067
2,0.5208477775255839,0.9983057361301236,-0.007364334822083558
3,0.40551652014255524,0.8058055187168166,-0.9376976258669124
4,0.33381397525469464,0.6849083996734275,-1.6436750759730003
5,0.28741636375586194,0.6103845363882295,-2.143964774226562
6,0.2672161137064298,0.5612829503678104,-2.508181497875224
7,0.24451875686645508,0.5152459132213278,-2.879854442308745
8,0.2281867191195488,0.4946347761391302,-3.0571535308917834
9,0.22018790493408838,0.4782945184167865,-3.2030459641213254
10,0.2114997605482737,0.4688156487577145,-3.2899790028412754
11,0.20481153577566147,0.4517292476782409,-3.451217896820104
12,0.2094437132279078,0.444546458854669,-3.5208284488531443
13,0.20081419497728348,0.4363574029205731,-3.6015765171219565
14,0.19848338266213736,0.42316556135276395,-3.734896838912266
15,0.19064347445964813,0.4232471477984936,-3.7340595985706426
16,0.21090621004501978,0.38533560989209553,-4.141608548203056
17,0.188171756764253,0.38730713063453637,-4.119445072309992
18,0.1819790005683899,0.36342228367342894,-4.39588446924238
19,0.18408442040284476,0.35358336646299926,-4.515081735889597
20,0.1929771453142166,0.36521687787896534,-4.374491604906215
21,0.1741926148533821,0.3527729809677238,-4.525046850650954
22,0.16557438919941583,0.3177829046688185,-4.978694696449867
23,0.17645315329233804,0.34494185978263764,-4.622540994293608
24,0.1716779520114263,0.33189023859855565,-4.790055206710128
25,0.1704070270061493,0.300575253434435,-5.220467780381158
26,0.1585310846567154,0.3220131199291583,-4.921264332831799
27,0.16688931236664453,0.3158284991404433,-5.005486835076183
28,0.15648527691761652,0.29436208961339183,-5.311181227715897
29,0.14745483050743738,0.3025266194565206,-5.192364055587905
30,0.142098106443882,0.2783061116965801,-5.55477256307153
31,0.1445881724357605,0.30119847182071297,-5.211472359292233
32,0.14790011942386627,0.27983864128128955,-5.530923165184538
33,0.1511610969901085,0.2619836682908174,-5.817257811697598
34,0.14608722180128098,0.27909383724894227,-5.542497531864933
35,0.14037791391213736,0.2859421012148391,-5.437218957817218
36,0.13752823323011398,0.2662577804402699,-5.7469769265027315
37,0.13658584405978522,0.25482182522594177,-5.937633778701796
38,0.1390350932876269,0.2642907251850167,-5.7791807739664725
39,0.13015217085679373,0.23750750720005176,-6.2432265852741065
40,0.13957139352957407,0.26163680429096403,-5.823011641084717
41,0.143290214240551,0.24066548295882137,-6.185861932125565
42,0.1326515699426333,0.302577168321561,-5.191638457974802
43,0.1260841762026151,0.23090401060568563,-6.365685236926478
44,0.13526477416356406,0.25084328790409094,-6.005975153865397
45,0.129313754538695,0.24039663104079503,-6.190716229032608
46,0.12346308430035909,0.2875490900954195,-5.412880023217372
47,0.13404572382569313,0.23884429370452098,-6.218851301069922
48,0.1281002995868524,0.23336196414658478,-6.31969928527935
49,0.12451931834220886,0.22866788168457164,-6.40794831399924
50,0.1211758628487587,0.22920029903847827,-6.397848200786605
51,0.12139422819018364,0.21035278285586248,-6.770517381230935
52,0.1467625250418981,0.24141326968318386,-6.1723886186172106
53,0.11482254539926846,0.22272758993665254,-6.522259822695959
54,0.12604191775123277,0.23639615009499293,-6.2635960057468765
55,0.1071109560628732,0.22879600958041454,-6.405515543209674
56,0.13352598622441292,0.2161037017236236,-6.653377938554248
57,0.13116920491059622,0.2398269111559949,-6.20102085996129
58,0.10816565901041031,0.1956644893414377,-7.08487986209323
59,0.10007302090525627,0.21310174507835025,-6.714129938578539
60,0.10477841024597485,0.20615449480740478,-6.858071917926622
61,0.12063702940940857,0.19504347052839943,-7.098685839881854
62,0.10891791805624962,0.19217231951032374,-7.163091679144461
63,0.10523052016894023,0.19692177063903948,-7.057062678855347
64,0.10039197529355685,0.18619736887430127,-7.300264602582511
65,0.10975751156608264,0.19220909165988032,-7.16226073668862
66,0.11413883169492085,0.18780294508803583,-7.262976014977363
67,0.09629655132691066,0.19149891782155848,-7.178336759274919
68,0.11136627818147342,0.21455530706843678,-6.684607386375703
69,0.12310736750562985,0.18765384503494487,-7.266425324480679
70,0.09657814850409825,0.18709639290145708,-7.279345853385458
71,0.10434747114777565,0.20507578134796642,-6.880856250922963
72,0.10908221577604611,0.17954671907207986,-7.45822526499534
73,0.09561423833171527,0.2070843942363212,-6.838526280617351
74,0.09797469650705655,0.18692415348479835,-7.283345774471695
75,0.10867432753245036,0.18390459818763397,-7.35407411911728
76,0.11011302843689919,0.1873642083893877,-7.273133674693913
77,0.10748470698793729,0.17208194987160697,-7.642646815740943
78,0.09774076690276463,0.18722287398677806,-7.276410923534412
79,0.11365677043795586,0.20110766261626825,-6.965713815735076
80,0.09630325560768445,0.18249167831739774,-7.387569347320778
81,0.10797153164943059,0.18474377623893948,-7.334301834642002
82,0.09634281074007352,0.18017562393595057,-7.443039653336168
83,0.09566328053673108,0.1824092821821764,-7.389530656900012
84,0.10731158033013344,0.17187070424187026,-7.647981435012459
85,0.1040726068119208,0.1796693538884155,-7.455259939660424
86,0.11749825129906337,0.18001362130376658,-7.446946313786773
87,0.10902451351284981,0.17070752069664416,-7.677473451705405
88,0.0945953018963337,0.17128155387524244,-7.662894057534228
89,0.09957631925741832,0.17511211595185816,-7.566838041792807
90,0.10320580626527469,0.16905072291390563,-7.719829677148415
91,0.10438726221521695,0.18142195017891824,-7.413101689580066
92,0.10508851210276286,0.1929588456502274,-7.145353076392171
93,0.0997854471206665,0.16512241905179034,-7.821939575701524
94,0.09020809332529704,0.16370495868804674,-7.8593816543692725
95,0.09540188188354175,0.1666674370452716,-7.7814924296122046
96,0.11033774415651958,0.17442638981228248,-7.583878079194049
97,0.10987165073553722,0.1789135562939815,-7.473567516594559
98,0.09203661233186722,0.16637361582755,-7.789155446860598
99,0.09737203766902287,0.16011844984474966,-7.955586230831088
100,0.09967252984642982,0.1555158711904651,-8.082252824010856
