epoch,train_loss,val_nmse,val_nmse_db
61,0.11922118067741394,0.20784935460851,-6.822513196802486
62,0.12127014622092247,0.20136336339026,-6.960195433395545
63,0.11161946256955464,0.19485124521445923,-7.102968144643603
64,0.09884452571471532,0.19583581226957286,-7.081078863383604
65,0.11295621593793233,0.1842714735436202,-7.345418912675537
66,0.11731710657477379,0.18669020675702588,-7.288784633199942
67,0.1006030614177386,0.1751965885489371,-7.564743547249958
68,0.1132738987604777,0.22011506922802088,-6.573502243319268
69,0.12216399237513542,0.19196580159737428,-7.167761332777922
70,0.09767485285798709,0.18296192852244678,-7.376392706671434
71,0.10600874821345012,0.21094806381818262,-6.758244564254432
72,0.11606785158316295,0.18647354083318082,-7.293827825435198
73,0.10001944378018379,0.21116184384282585,-6.753845544411652
74,0.10132833073536555,0.1952401711555837,-7.0943082029490085
75,0.1120092620452245,0.1921509702649142,-7.163574182272966
76,0.11336011067032814,0.18643734543003346,-7.294670893550696
77,0.10672632977366447,0.17057980423301616,-7.680723883464184
78,0.09419242416818936,0.18685803122932348,-7.284882312710148
79,0.1191112610201041,0.18346632694192047,-7.364436336749069
80,0.09567956626415253,0.19123023235638953,-7.184434472710429
81,0.10552848378817241,0.1732989164439944,-7.612041527151957
82,0.0976806419591109,0.1847533724488586,-7.334076253414608
83,0.09950847923755646,0.17664662307094506,-7.52894660497307
84,0.10495704660813014,0.17063849138346127,-7.679229971433341
85,0.10330863669514656,0.18482148010088845,-7.332475561290524
86,0.1212170273065567,0.17228145317672336,-7.637614736637298
87,0.10925468678275745,0.17319620884252096,-7.614616186511967
88,0.0908945935467879,0.16555862359693974,-7.810481928459259
89,0.0950895684460799,0.16136952989422684,-7.921784661942572
90,0.09960179900129636,0.16416550456990664,-7.847180941641839
91,0.10316818083326022,0.16401757451294793,-7.851096147262766
92,0.10146161789695422,0.17547291628885428,-7.557899060585074
93,0.09375948955615361,0.17390907107298173,-7.5967776466665615
94,0.08846373731891315,0.1551144020514842,-8.093478769697011
95,0.09570189317067464,0.1589767358145456,-7.986664244002495
96,0.1015205259124438,0.16640814157918335,-7.788254295091429
97,0.10788813109199206,0.16308735101930316,-7.875797213358428
98,0.08795287211736043,0.176174581883515,-7.540567505438924
99,0.0951125572125117,0.16238139053493175,-7.894637438823091
100,0.09985067943731944,0.1595263450674447,-7.971675848788584
