epoch,train_loss,val_nmse,val_nmse_db
39,0.13210502142707506,0.23806203335063747,-6.233098612984882
40,0.14539184048771858,0.2616871778343146,-5.82217556428618
41,0.14587352300683656,0.24145606008066034,-6.171618901743281
42,0.13264962285757065,0.30613377848470663,-5.140887481545126
43,0.13276122013727823,0.2555669882974313,-5.924952449039715
44,0.1444467082619667,0.2872956316055375,-5.41670977502773
45,0.14486890782912573,0.26588725504173444,-5.753024795082327
46,0.12688128526012102,0.25112894489449855,-6.0010322801390465
47,0.1232279638449351,0.2205417510331342,-6.565091815844562
48,0.1380132126311461,0.2287098096983431,-6.407152074680525
49,0.12219572191437085,0.22421099669902772,-6.493430907214766
50,0.11625711123148601,0.21707002757023383,-6.634001385883317
51,0.11892094338933627,0.21746541522671398,-6.626098015621677
52,0.14818210527300835,0.22067376609297973,-6.5624929311043605
53,0.11393885190288226,0.2188186742614077,-6.599156175186396
54,0.12801155323783556,0.23285637950089946,-6.329118593241846
55,0.1162516822417577,0.22634504308976733,-6.452290120250738
56,0.13706145187218985,0.2186745381469393,-6.602017820562645
57,0.12799118583401045,0.2184321792650402,-6.6068338131631865
58,0.11290919035673141,0.2047486245911317,-6.887790069521015
59,0.10368023067712784,0.21102820390345528,-6.756594973986262
60,0.1051814816892147,0.1989779435162525,-7.0119506198262185
61,0.11758238822221756,0.19759559489339656,-7.0422274160474165
62,0.11220153793692589,0.19812184125227983,-7.0306764453982815
63,0.11141684651374817,0.2046320001474802,-6.890264507764662
64,0.10222011183698972,0.1904777295701171,-7.201557942151372
65,0.11020923530062039,0.1878343944298135,-7.262248809548692
66,0.11418485393126805,0.18906469142082577,-7.233895697952705
67,0.10122862582405408,0.1956352257780478,-7.085529441105618
68,0.11496380344033241,0.21662722477393578,-6.642869640260599
69,0.12329025814930598,0.18335900629309085,-7.366977533481571
70,0.09817978243033092,0.19250939129556277,-7.155480792029861
71,0.10342511534690857,0.2013058610056542,-6.961435804746885
72,0.10887395963072777,0.17963068980453153,-7.45619462356254
73,0.09605531891187032,0.20955109261613616,-6.787100703781126
74,0.10158619781335194,0.1858536148466607,-7.308289874728007
75,0.10708313683668773,0.20881953842011147,-6.802288685478734
76,0.12235702574253082,0.19338347689562344,-7.135806357318582
77,0.11073894798755646,0.17598295536535385,-7.545293932610575
78,0.09997425352533658,0.20496684422394137,-6.883163854572003
79,0.11962632710735004,0.18150780124152394,-7.4110470416320995
80,0.09742291147510211,0.189954222718148,-7.213510475538191
81,0.10789466028412183,0.16879165099522137,-7.726490388500471
82,0.09277460475762685,0.17890431495372985,-7.473791846534457
83,0.1019604280591011,0.18190764528984205,-7.401490478446179
84,0.10506952305634816,0.1793225328502555,-7.463651355483777
85,0.1088910127679507,0.17975507262927698,-7.453188451241104
86,0.11552807316184044,0.18216827527478416,-7.395272534483352
87,0.10539013768235843,0.17579527674708248,-7.549927976936196
88,0.0937891515592734,0.18097697015996483,-7.423766868368597
89,0.1056775872906049,0.17922785769454472,-7.465944862881253
90,0.10940521955490112,0.1781350769131259,-7.4925055437243815
91,0.10517516483863194,0.17384536831989766,-7.5983687552950645
92,0.10044500480095546,0.18279564886373537,-7.380341461129083
93,0.09381168832381566,0.17692453758152465,-7.522119308141535
94,0.09184136365850766,0.17176235068598344,-7.650720249122509
95,0.09691995506485303,0.16004047390648407,-7.957701712728815
96,0.10073249538739522,0.1763741795715816,-7.535649934125843
97,0.10883482918143272,0.1723115242229914,-7.636856758944836
98,0.09114883219202359,0.18197808575327756,-7.399809076712334
99,0.09885319073994954,0.17154416785054663,-7.65624042477414
100,0.09841383621096611,0.1673525642731559,-7.763676287430151
